question_id,scene_id,image_path,question_type,question,choice_a,choice_b,choice_c,choice_d,answer_label,difficulty,visibility,layout_family,ood_axis,trace_best_quadrant,trace_contamination_quadrant,trace_usable_holes,trace_crack_orientation,trace_dominant_ice,trace_fiducial_count
raw_q_5bdc241b3771b5,raw_grid_00655,images/raw_grid_00655.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,A,hard,low_dose,square,carbon_shadow,upper_left,lower_right,11,horizontal,thin,0
raw_q_fb719dba9b4d5d,raw_grid_00655,images/raw_grid_00655.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,A,hard,low_dose,square,carbon_shadow,upper_left,lower_right,11,horizontal,thin,0
raw_q_3b367152560bff,raw_grid_00655,images/raw_grid_00655.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,hard,low_dose,square,carbon_shadow,upper_left,lower_right,11,horizontal,thin,0
raw_q_a306166cecd67d,raw_grid_00656,images/raw_grid_00656.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,B,medium,clear,compressed,beam_gradient,lower_left,lower_left,12,vertical,medium,1
raw_q_f083170baab9d3,raw_grid_00656,images/raw_grid_00656.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,C,medium,clear,compressed,beam_gradient,lower_left,lower_left,12,vertical,medium,1
raw_q_23313d45d55cda,raw_grid_00656,images/raw_grid_00656.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,C,medium,clear,compressed,beam_gradient,lower_left,lower_left,12,vertical,medium,1
raw_q_67364d41306db3,raw_grid_00657,images/raw_grid_00657.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,hard,crowded,square,ice_rings,lower_right,upper_right,6,horizontal,mixed,3
raw_q_4d5630a31a45fd,raw_grid_00657,images/raw_grid_00657.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,B,hard,crowded,square,ice_rings,lower_right,upper_right,6,horizontal,mixed,3
raw_q_60a462d9d385b9,raw_grid_00657,images/raw_grid_00657.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,D,hard,crowded,square,ice_rings,lower_right,upper_right,6,horizontal,mixed,3
raw_q_2a247f8915562f,raw_grid_00658,images/raw_grid_00658.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,C,medium,crowded,square,carbon_shadow,lower_left,lower_left,0,none,thick,0
raw_q_2474874dcafc91,raw_grid_00658,images/raw_grid_00658.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,medium,crowded,square,carbon_shadow,lower_left,lower_left,0,none,thick,0
raw_q_a0fa5ac8c52206,raw_grid_00658,images/raw_grid_00658.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,medium,crowded,square,carbon_shadow,lower_left,lower_left,0,none,thick,0
raw_q_df2470630f6e13,raw_grid_00659,images/raw_grid_00659.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,easy,clear,compressed,ice_rings,upper_left,upper_right,13,horizontal,thin,1
raw_q_cd00624a572f1f,raw_grid_00659,images/raw_grid_00659.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,A,easy,clear,compressed,ice_rings,upper_left,upper_right,13,horizontal,thin,1
raw_q_7718e111b44525,raw_grid_00659,images/raw_grid_00659.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,easy,clear,compressed,ice_rings,upper_left,upper_right,13,horizontal,thin,1
raw_q_0352f20133fc84,raw_grid_00660,images/raw_grid_00660.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,medium,frosty,compressed,beam_gradient,lower_right,lower_left,11,diagonal,medium,3
raw_q_def322363c656d,raw_grid_00660,images/raw_grid_00660.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,medium,frosty,compressed,beam_gradient,lower_right,lower_left,11,diagonal,medium,3
raw_q_9f2fe7625de5c5,raw_grid_00660,images/raw_grid_00660.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,B,medium,frosty,compressed,beam_gradient,lower_right,lower_left,11,diagonal,medium,3
raw_q_9f67c533de11e6,raw_grid_00661,images/raw_grid_00661.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,easy,clear,square,standard,lower_left,upper_left,10,horizontal,mixed,4
raw_q_d3644fbcc578dc,raw_grid_00661,images/raw_grid_00661.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,D,easy,clear,square,standard,lower_left,upper_left,10,horizontal,mixed,4
raw_q_ff34340b9aaf55,raw_grid_00661,images/raw_grid_00661.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,easy,clear,square,standard,lower_left,upper_left,10,horizontal,mixed,4
raw_q_9e93eaad26cc26,raw_grid_00662,images/raw_grid_00662.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,hard,low_dose,offset,beam_gradient,lower_left,upper_left,0,vertical,thick,1
raw_q_b7370645b68333,raw_grid_00662,images/raw_grid_00662.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,hard,low_dose,offset,beam_gradient,lower_left,upper_left,0,vertical,thick,1
raw_q_b9f9f723973696,raw_grid_00662,images/raw_grid_00662.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,A,hard,low_dose,offset,beam_gradient,lower_left,upper_left,0,vertical,thick,1
raw_q_ed19daa98530e4,raw_grid_00663,images/raw_grid_00663.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,medium,clear,square,standard,lower_left,upper_right,0,horizontal,thick,3
raw_q_629024812cb97b,raw_grid_00663,images/raw_grid_00663.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,C,medium,clear,square,standard,lower_left,upper_right,0,horizontal,thick,3
raw_q_79091c3c55ce93,raw_grid_00663,images/raw_grid_00663.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,D,medium,clear,square,standard,lower_left,upper_right,0,horizontal,thick,3
raw_q_f60c86d1500529,raw_grid_00664,images/raw_grid_00664.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,D,hard,low_dose,square,carbon_shadow,lower_left,lower_right,12,diagonal,medium,1
raw_q_972cf869acb88f,raw_grid_00664,images/raw_grid_00664.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,hard,low_dose,square,carbon_shadow,lower_left,lower_right,12,diagonal,medium,1
raw_q_8ca1cee0c05a56,raw_grid_00664,images/raw_grid_00664.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,hard,low_dose,square,carbon_shadow,lower_left,lower_right,12,diagonal,medium,1
raw_q_1f433f84073adb,raw_grid_00665,images/raw_grid_00665.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,easy,frosty,square,carbon_shadow,lower_right,lower_left,12,diagonal,thin,2
raw_q_b50ada79efa17f,raw_grid_00665,images/raw_grid_00665.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,C,easy,frosty,square,carbon_shadow,lower_right,lower_left,12,diagonal,thin,2
raw_q_a949a41df6d347,raw_grid_00665,images/raw_grid_00665.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,C,easy,frosty,square,carbon_shadow,lower_right,lower_left,12,diagonal,thin,2
raw_q_0bbc96413336c3,raw_grid_00666,images/raw_grid_00666.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,hard,low_dose,offset,beam_gradient,lower_right,lower_left,11,vertical,medium,1
raw_q_c7b54d22b49267,raw_grid_00666,images/raw_grid_00666.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,C,hard,low_dose,offset,beam_gradient,lower_right,lower_left,11,vertical,medium,1
raw_q_fd2b24d2fb45c6,raw_grid_00666,images/raw_grid_00666.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,B,hard,low_dose,offset,beam_gradient,lower_right,lower_left,11,vertical,medium,1
raw_q_b9bbe138930170,raw_grid_00667,images/raw_grid_00667.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,medium,clear,offset,standard,lower_left,upper_left,0,none,thick,1
raw_q_34159c4b563f63,raw_grid_00667,images/raw_grid_00667.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,A,medium,clear,offset,standard,lower_left,upper_left,0,none,thick,1
raw_q_51a3971ea20f39,raw_grid_00667,images/raw_grid_00667.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,A,medium,clear,offset,standard,lower_left,upper_left,0,none,thick,1
raw_q_5ec67684ff27c7,raw_grid_00668,images/raw_grid_00668.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,medium,low_dose,square,standard,lower_right,upper_left,6,none,mixed,3
raw_q_69752690764aee,raw_grid_00668,images/raw_grid_00668.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,D,medium,low_dose,square,standard,lower_right,upper_left,6,none,mixed,3
raw_q_b68c7cc4460367,raw_grid_00668,images/raw_grid_00668.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,medium,low_dose,square,standard,lower_right,upper_left,6,none,mixed,3
raw_q_d4dce9891e0673,raw_grid_00669,images/raw_grid_00669.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,hard,frosty,square,standard,lower_left,upper_right,11,diagonal,medium,1
raw_q_f07390d3f53b83,raw_grid_00669,images/raw_grid_00669.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,hard,frosty,square,standard,lower_left,upper_right,11,diagonal,medium,1
raw_q_9cc3cd2e8f068c,raw_grid_00669,images/raw_grid_00669.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,B,hard,frosty,square,standard,lower_left,upper_right,11,diagonal,medium,1
raw_q_6dade3a48943c7,raw_grid_00670,images/raw_grid_00670.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,B,medium,clear,square,standard,lower_right,upper_right,10,diagonal,medium,4
raw_q_073b14595b1c14,raw_grid_00670,images/raw_grid_00670.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,medium,clear,square,standard,lower_right,upper_right,10,diagonal,medium,4
raw_q_3a17c3cff6b7a0,raw_grid_00670,images/raw_grid_00670.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,medium,clear,square,standard,lower_right,upper_right,10,diagonal,medium,4
raw_q_129105fd3b5776,raw_grid_00671,images/raw_grid_00671.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,C,easy,clear,offset,ice_rings,lower_left,lower_right,0,vertical,thick,2
raw_q_1168b932ec7a26,raw_grid_00671,images/raw_grid_00671.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,D,easy,clear,offset,ice_rings,lower_left,lower_right,0,vertical,thick,2
raw_q_bf7db893808f9c,raw_grid_00671,images/raw_grid_00671.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,C,easy,clear,offset,ice_rings,lower_left,lower_right,0,vertical,thick,2
raw_q_f3595fff37d8e6,raw_grid_00672,images/raw_grid_00672.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,B,easy,clear,offset,standard,lower_left,lower_left,0,horizontal,thick,3
raw_q_55b9a3d71347dd,raw_grid_00672,images/raw_grid_00672.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,C,easy,clear,offset,standard,lower_left,lower_left,0,horizontal,thick,3
raw_q_b11ebccd62c243,raw_grid_00672,images/raw_grid_00672.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,D,easy,clear,offset,standard,lower_left,lower_left,0,horizontal,thick,3
raw_q_a0fdb49aef0e33,raw_grid_00673,images/raw_grid_00673.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,hard,crowded,compressed,beam_gradient,lower_right,upper_left,11,vertical,medium,2
raw_q_31cd590d1137b0,raw_grid_00673,images/raw_grid_00673.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,B,hard,crowded,compressed,beam_gradient,lower_right,upper_left,11,vertical,medium,2
raw_q_d3b635e33a633e,raw_grid_00673,images/raw_grid_00673.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,C,hard,crowded,compressed,beam_gradient,lower_right,upper_left,11,vertical,medium,2
raw_q_da79da28cd27f5,raw_grid_00674,images/raw_grid_00674.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,D,easy,clear,square,standard,upper_left,lower_left,11,none,thin,3
raw_q_190ca8de89fbac,raw_grid_00674,images/raw_grid_00674.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,A,easy,clear,square,standard,upper_left,lower_left,11,none,thin,3
raw_q_053deef986ab4f,raw_grid_00674,images/raw_grid_00674.png,usable_hole_count,How many usable holes are visible in the grid square?,0-3,4-6,7-9,10 or more,D,easy,clear,square,standard,upper_left,lower_left,11,none,thin,3
raw_q_8181d6b5679c50,raw_grid_00675,images/raw_grid_00675.png,crack_orientation,What is the dominant crack orientation?,no dominant crack,horizontal,vertical,diagonal,D,easy,clear,square,carbon_shadow,lower_right,upper_right,7,diagonal,mixed,3
raw_q_4757ab3d1ce188,raw_grid_00675,images/raw_grid_00675.png,fiducial_count,How many bright gold fiducial beads are visible?,0,1,2,3 or more,D,easy,clear,square,carbon_shadow,lower_right,upper_right,7,diagonal,mixed,3
raw_q_ca5bbbfb12b9ee,raw_grid_00675,images/raw_grid_00675.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,D,easy,clear,square,carbon_shadow,lower_right,upper_right,7,diagonal,mixed,3
raw_q_5c12141a22c795,raw_grid_00676,images/raw_grid_00676.png,best_quadrant,Which quadrant contains the most usable thin-or-medium ice holes?,upper left,upper right,lower left,lower right,D,hard,frosty,square,ice_rings,lower_right,upper_left,8,horizontal,mixed,3
raw_q_b8705ee3d25cb2,raw_grid_00676,images/raw_grid_00676.png,ice_thickness,What is the dominant ice thickness condition?,thin,medium,thick,mixed,D,hard,frosty,square,ice_rings,lower_right,upper_left,8,horizontal,mixed,3
raw_q_2589a80c9e11c1,raw_grid_00676,images/raw_grid_00676.png,contamination_quadrant,Which quadrant contains the strongest contamination cluster?,upper left,upper right,lower left,lower right,A,hard,frosty,square,ice_rings,lower_right,upper_left,8,horizontal,mixed,3
